Region,Year,UrbanMin,UrbanMax,IndustryMin,IndustryMax
FR62,2011,0,0,22610,22610
FR62,2012,0,0,22821,22821
FR62,2013,0,0,23032,23032
FR62,2014,0,0,23243,23243
FR62,2015,0,0,23453,23453
FR62,2016,0,0,23811,23816
FR62,2017,0,0,24168,24178
FR62,2018,0,0,24526,24541
FR62,2019,0,0,24883,24903
FR62,2020,0,0,25240,25266
FR62,2021,0,0,25525,25558
FR62,2022,0,0,25809,25851
FR62,2023,0,0,26094,26144
FR62,2024,0,0,26378,26437
FR62,2025,0,0,26662,26730
FR62,2026,0,0,26966,27047
FR62,2027,0,0,27270,27365
FR62,2028,0,0,27574,27682
FR62,2029,0,0,27878,28000
FR62,2030,0,0,28182,28318
FR62,2031,0,0,28523,28680
FR62,2032,0,0,28863,29041
FR62,2033,0,0,29203,29403
FR62,2034,0,0,29544,29765
FR62,2035,0,0,29884,30127
FR62,2036,0,0,30250,30522
FR62,2037,0,0,30615,30918
FR62,2038,0,0,30980,31313
FR62,2039,0,0,31345,31708
FR62,2040,0,0,31711,32103
FR62,2041,0,0,32060,32487
FR62,2042,0,0,32409,32871
FR62,2043,0,0,32758,33255
FR62,2044,0,0,33108,33638
FR62,2045,0,0,33457,34022
FR62,2046,0,0,33814,34420
FR62,2047,0,0,34170,34818
FR62,2048,0,0,34527,35216
FR62,2049,0,0,34883,35613
FR62,2050,0,0,35240,36011
FR63,2006,0,0,5159,5159
FR63,2007,0,0,5111,5111
FR63,2008,0,0,5064,5064
FR63,2009,0,0,5016,5016
FR63,2010,0,0,4968,4968
FR63,2011,0,0,4973,4973
FR63,2012,0,0,4978,4978
FR63,2013,0,0,4982,4982
FR63,2014,0,0,4987,4987
FR63,2015,0,0,4992,4992
FR63,2016,0,0,5032,5033
FR63,2017,0,0,5073,5074
FR63,2018,0,0,5113,5115
FR63,2019,0,0,5154,5157
FR63,2020,0,0,5194,5198
FR63,2021,0,0,5215,5219
FR63,2022,0,0,5236,5241
FR63,2023,0,0,5256,5262
FR63,2024,0,0,5277,5284
FR63,2025,0,0,5298,5305
FR63,2026,0,0,5322,5330
FR63,2027,0,0,5346,5356
FR63,2028,0,0,5370,5381
FR63,2029,0,0,5394,5406
FR63,2030,0,0,5418,5432
FR63,2031,0,0,5449,5465
FR63,2032,0,0,5480,5498
FR63,2033,0,0,5510,5531
FR63,2034,0,0,5541,5564
FR63,2035,0,0,5572,5597
FR63,2036,0,0,5605,5634
FR63,2037,0,0,5639,5670
FR63,2038,0,0,5672,5707
FR63,2039,0,0,5705,5743
FR63,2040,0,0,5738,5779
FR63,2041,0,0,5767,5811
FR63,2042,0,0,5796,5843
FR63,2043,0,0,5824,5875
FR63,2044,0,0,5853,5907
FR63,2045,0,0,5882,5939
FR63,2046,0,0,5910,5971
FR63,2047,0,0,5938,6003
FR63,2048,0,0,5967,6035
FR63,2049,0,0,5995,6067
FR63,2050,0,0,6023,6099
FR71,2006,0,0,50652,50652
FR71,2007,0,0,50355,50355
FR71,2008,0,0,50058,50058
FR71,2009,0,0,49761,49761
FR71,2010,0,0,49465,49465
FR71,2011,0,0,49710,49710
FR71,2012,0,0,49955,49955
FR71,2013,0,0,50200,50200
FR71,2014,0,0,50445,50445
FR71,2015,0,0,50690,50690
FR71,2016,0,0,51311,51313
FR71,2017,0,0,51933,51936
FR71,2018,0,0,52554,52559
FR71,2019,0,0,53175,53182
FR71,2020,0,0,53796,53806
FR71,2021,0,0,54195,54210
FR71,2022,0,0,54593,54614
FR71,2023,0,0,54991,55019
FR71,2024,0,0,55389,55423
FR71,2025,0,0,55787,55827
FR71,2026,0,0,56220,56273
FR71,2027,0,0,56652,56718
FR71,2028,0,0,57084,57163
FR71,2029,0,0,57516,57608
FR71,2030,0,0,57948,58053
FR71,2031,0,0,58463,58594
FR71,2032,0,0,58979,59134
FR71,2033,0,0,59494,59675
FR71,2034,0,0,60010,60215
FR71,2035,0,0,60525,60756
FR71,2036,0,0,61074,61343
FR71,2037,0,0,61624,61930
FR71,2038,0,0,62173,62517
FR71,2039,0,0,62723,63104
FR71,2040,0,0,63272,63691
FR71,2041,0,0,63764,64224
FR71,2042,0,0,64255,64758
FR71,2043,0,0,64747,65291
FR71,2044,0,0,65238,65825
FR71,2045,0,0,65729,66359
FR71,2046,0,0,66221,66900
FR71,2047,0,0,66712,67442
FR71,2048,0,0,67203,67984
FR71,2049,0,0,67694,68526
