Region,Year,UrbanMin,UrbanMax,IndustryMin,IndustryMax
PL62,2031,0,0,7808,7995
PL62,2032,0,0,7856,8048
PL62,2033,0,0,7903,8101
PL62,2034,0,0,7951,8154
PL62,2035,0,0,7999,8207
PL62,2036,0,0,8053,8268
PL62,2037,0,0,8107,8328
PL62,2038,0,0,8160,8389
PL62,2039,0,0,8214,8449
PL62,2040,0,0,8268,8510
PL62,2041,0,0,8308,8554
PL62,2042,0,0,8347,8599
PL62,2043,0,0,8387,8644
PL62,2044,0,0,8427,8689
PL62,2045,0,0,8466,8733
PL62,2046,0,0,8494,8764
PL62,2047,0,0,8521,8796
PL62,2048,0,0,8548,8827
PL62,2049,0,0,8576,8858
PL62,2050,0,0,8603,8889
PL63,2006,0,0,9274,9274
PL63,2007,0,0,9600,9608
PL63,2008,0,0,9927,9942
PL63,2009,0,0,10253,10276
PL63,2010,0,0,10580,10610
PL63,2011,0,0,10739,10775
PL63,2012,0,0,10898,10940
PL63,2013,0,0,11057,11105
PL63,2014,0,0,11216,11270
PL63,2015,0,0,11375,11435
PL63,2016,0,0,11573,11645
PL63,2017,0,0,11771,11854
PL63,2018,0,0,11969,12064
PL63,2019,0,0,12166,12273
PL63,2020,0,0,12364,12483
PL63,2021,0,0,12505,12634
PL63,2022,0,0,12645,12784
PL63,2023,0,0,12786,12935
PL63,2024,0,0,12926,13086
PL63,2025,0,0,13067,13237
PL63,2026,0,0,13204,13386
PL63,2027,0,0,13341,13535
PL63,2028,0,0,13479,13684
PL63,2029,0,0,13616,13834
PL63,2030,0,0,13753,13983
PL63,2031,0,0,13838,14076
PL63,2032,0,0,13922,14168
PL63,2033,0,0,14007,14261
PL63,2034,0,0,14092,14354
PL63,2035,0,0,14176,14446
PL63,2036,0,0,14265,14545
PL63,2037,0,0,14354,14644
PL63,2038,0,0,14444,14742
PL63,2039,0,0,14533,14841
PL63,2040,0,0,14622,14940
PL63,2041,0,0,14689,15014
PL63,2042,0,0,14756,15089
PL63,2043,0,0,14823,15163
PL63,2044,0,0,14890,15238
PL63,2045,0,0,14957,15312
PL63,2046,0,0,15005,15366
PL63,2047,0,0,15052,15419
PL63,2048,0,0,15100,15473
PL63,2049,0,0,15148,15526
PL63,2050,0,0,15196,15580
